Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_D0-1	CPM_D0-2	CPM_D0-3	CPM_D0-4	CPM_D1-1	CPM_D1-2	CPM_D1-3	CPM_D1-4	CPM_D3-1	CPM_D3-2	CPM_D3-3	CPM_D3-4	CPM_D5-1	CPM_D5-2	CPM_D5-3	CPM_D5-4	CPM_D7-1	CPM_D7-2	CPM_D7-3	CPM_D7-4	CPM_D14-1	CPM_D14-2	CPM_D14-3	CPM_D14-4	CPM_D21-1	CPM_D21-2	CPM_D21-3	CPM_D21-4	CPM_D28-1	CPM_D28-2	CPM_D28-3	CPM_D28-4
ENSMUSG00000042476.13	Abcb4	-2.572809816736327	5.9518478832795445	476.456300792332	5.752626112344176e-20	2.576334650606433e-17	164.96483332127897	180.44854582438188	204.1587898229622	177.25950954666945	88.50249997296807	115.86413154910913	98.39196359354797	101.77955355713866	36.37151609607475	35.98614935369417	36.52341637145686	57.8993864915255	30.16694228068866	29.70782149311916	33.03461091625715	29.248924068433855	25.014829053608025	31.191875698620915	26.333488622948455	26.117292718685093	31.99583653430932	30.800958086368638	33.77132529588459	33.663716077495906	37.98344783756742	36.04807354227569	41.89676965568035	39.73077766428263	47.94352208123697	39.57070785174566	38.61003609399582	43.782300283579374
ENSMUSG00000033684.15	Qsox1	2.3329230014250824	6.556033674873226	472.61755866001437	6.449592387238702e-20	2.819700367011358e-17	19.675246954149678	19.640266238785262	24.686070464089475	24.652781178471667	39.682801101239725	30.830369345248908	25.734156759744362	31.78399731593148	105.2242959222781	102.65987392311526	89.47574554845417	80.30020621234826	115.13916615497902	108.5384945584204	122.8600658364462	100.01245004045124	130.42214320363908	150.26223224678114	145.0129215118926	129.196811085702	114.4080891220277	112.65898471915348	123.06157963255436	121.77121988526297	132.20452475502833	122.77176805667008	119.4901341322505	119.19233299284788	112.12532429159738	105.02499515446193	108.29136337043056	117.69936871974824
ENSMUSG00000025161.17	Slc16a3	-4.498621377499663	6.37425056190948	470.42070566800083	6.888532621977886e-20	2.941563628017627e-17	290.9927665140756	286.1949646349676	271.60911366676225	275.75037679139285	183.947250702925	188.7859629387644	255.06923587472886	271.9625150669313	95.1940066895977	71.000893448761	131.6962849089291	119.53224293652146	13.821507419439026	12.149530257376178	12.37117043810987	11.365051140960368	10.566608824368908	12.011483335998618	9.294172455158277	11.485069255008625	8.938784619245684	8.460885644834686	11.29745649085745	7.605506224915742	11.892875657879118	9.555456680176093	11.990043981984693	14.5228857982504	15.751131725249742	12.828859623168684	7.0805891434512285	8.095275270245558
ENSMUSG00000034361.11	Cpne2	4.006689160199706	7.1408266218034955	469.21220001774117	7.14348976548943e-20	2.981108160770839e-17	13.294085779830864	20.561803657613893	13.278113658714794	12.266261854654195	14.6459096615185	13.663459141644402	12.838674233338246	12.973060128951625	155.844447190011	128.88781590605308	81.96790905129859	155.39803626002455	215.37514170117163	238.18730248763063	270.14871098002965	232.5332350425929	160.39680905235903	222.23617982533412	304.92035016346193	228.96568671373066	200.95557384668686	239.03043927648733	223.2458098711224	221.34932324536197	139.85653002327615	158.3216898288892	148.02917418062472	134.8927500720375	147.9713276766374	124.35862867106826	136.19721470050305	125.83702763015215
ENSMUSG00000048416.16	Mlf1	-4.191743604537035	6.1897014703204105	464.98965972946905	8.116357848108201e-20	3.311834729043617e-17	336.60625194531747	276.74920609197414	293.3029331655075	288.01663864604706	166.21091973668243	169.96742580595014	209.22494336895912	200.1389367166446	26.34122686339434	19.648879094961845	35.90512395404405	42.04744029564272	18.669050601329236	17.195016244658643	14.253739852604848	15.18199284490555	10.566608824368908	13.86305586605374	7.665706341220289	11.852918448229541	9.774185050950889	11.044998501877792	11.660589020920725	11.55371983894304	16.08764963023183	14.582260905292426	18.96524067112408	17.837418292745987	18.47104364687792	16.397450856374057	9.621271130219023	15.342877737324041
ENSMUSG00000032118.17	Fez1	2.2702573012778164	5.320575703404825	461.6504603250486	8.985630042223769e-20	3.476133567467248e-17	8.271875596339203	7.429895439305861	7.542965975138451	9.740855002225391	7.927602477335702	7.957838840737948	6.248912237465518	7.488993801712983	23.66960776870844	22.607249655326886	18.81375498698987	22.951659550023322	35.65548290811807	34.672579704605106	44.33002740322703	44.60246485508975	34.761986581393224	45.05493156467466	42.896180562268974	40.545155519461055	59.52228075899579	55.4333887075376	50.596465855483004	57.685478908104095	69.23681875245906	69.65067475881911	68.01956509932	67.2937320921933	72.17915517395372	80.63209305407078	70.30608514203338	78.15543245200423
ENSMUSG00000040694.5	Apobec2	-3.3687760064620633	6.714303475686256	461.3870895541528	9.058295484166223e-20	3.476133567467248e-17	378.85190231233554	307.39032526802623	426.8321324939915	424.62912361552907	124.73657005299395	145.0929232660334	189.22842420906946	185.45579138887663	47.432956558283045	29.627860388133477	43.14797798659414	34.09086498496797	39.100844177891275	35.60094912626508	34.96200341204963	39.15581770451629	36.53027622138965	44.86502668979721	28.835765822414142	34.61869629534628	44.69392309622842	36.427655436381855	49.1439357352299	47.87728508799418	69.97436142891667	65.07673577920875	70.39022018321052	78.98182036225668	76.44170370784862	73.08836221932017	56.60306262323659	67.22045329114897
ENSMUSG00000045246.13	Kcng4	-5.731439133120956	2.493444892005169	461.2838845194627	9.08694103248164e-20	3.476133567467248e-17	34.74187750462466	36.0551515116703	35.28362596635011	31.206813247870233	6.539152325937923	7.407296531001361	8.634860546315988	7.842804532502573	0.14061153129925805	0.5740121982797842	0.26498246460549113	0.24481770186691543	0.520810424500601	0.6054583184738959	0.5827000568674938	0.8577397087517259	0.21564507804834504	0.5697146246323455	0.5163429141754599	0.49046559096122244	0.9189404748757245	0.8335847925945504	1.129745649085745	1.7039658755275706	1.6594710220296445	1.13216311376494	1.5044541878535926	1.8753275955698714	1.6238280129123446	0.9486128594596562	0.7497094387183654	0.5086036819002444
ENSMUSG00000000794.10	Kcnn3	4.427989987490258	7.134965327202408	459.0199838770853	9.74024109462613e-20	3.578316061058717e-17	3.54508954128823	5.817204956355751	6.981918919136417	7.516091822704777	7.972391191896921	7.907789539852804	8.123585908705174	6.781372340133803	149.42318726067822	130.2124594405449	81.87958156309676	65.79475737673351	139.33681972408388	125.53169136358774	143.34421398940347	105.07311432208643	178.59725363963938	219.29265426473367	202.8036092138383	181.22703586017167	201.7492042568068	217.10715923125065	182.09078979728454	201.15109359886443	282.6632307523828	257.99733036475453	233.6918838465914	223.3820452211368	218.36427203638752	218.22612971664756	249.15343680073676	227.1339276086175
ENSMUSG00000024048.16	Myl12a	3.079265678075713	10.522433992997295	459.0080725304779	9.743808030330892e-20	3.578316061058717e-17	176.0727805506488	195.8842975897615	239.69177003642432	279.7790020083626	173.46669149559986	181.17846920422247	199.85157501276083	180.73831497834877	1995.465111178204	1765.3082836327517	1816.7197773352473	2224.10761703546	1828.8057744636874	1770.4004871055697	2014.9767966477937	1919.878790098988	1975.39517295406	3307.9055392715563	2204.4267753578615	1953.7288094614494	1874.6803387680634	2037.9064216955271	1740.0100398865268	2034.285894520086	1635.5008850447718	1732.5718562567629	1749.269914786132	1550.9831460756125	1634.9918305011167	1697.6556421053713	1426.4471587348098	1542.5949672034415
ENSMUSG00000041548.5	Hspb8	2.788898341500189	11.146136037229644	452.3440910592532	1.1975802233243917e-19	4.311758443271075e-17	468.66083735830404	462.669380340651	381.26264383427076	431.42367062325417	456.21784652057323	538.880822630349	644.1492350965592	670.7072086667989	3786.0592212533893	3244.9792664445863	3068.5411038756883	4395.334610467666	2940.7360307724703	2943.8594360837765	3503.9547342694304	2664.739953178987	2794.889598553381	3727.025598126085	2870.9460401869687	2850.9538638598456	2427.840734621664	2616.122513078737	2422.900936699964	2808.925405592242	2922.973819636104	2932.800616421251	2818.98243187088	2422.8360289369452	2131.1930755468065	2124.983149271483	2020.1337331510088	2020.894346390463
ENSMUSG00000053279.9	Aldh1a1	-2.8227011542306464	6.271985607142115	451.05932360080925	1.2465701823137926e-19	4.358344816417541e-17	162.18784651393653	153.55117241232114	210.45498456254057	210.33031356657048	167.15148274246803	167.11461565549692	212.63344095303123	172.1289205291354	70.02454258703051	60.18297125041122	60.283510697749236	89.35846118142413	25.35946143914465	26.922713228139237	25.36986401438473	26.41838302955316	31.096020254571357	33.4707341971503	31.21888696476242	28.89659773413202	35.504518347471176	31.342788201555095	42.93033466525831	41.60170344885605	43.88378924922837	46.282828090710744	49.19109299072807	53.42503033890913	48.79603178801595	46.346513990743205	36.27760672909424	37.1704524188762
ENSMUSG00000023456.17	Tpi1	-3.2001304716428263	9.454856699239201	450.7675563369872	1.2579908249108468e-19	4.358344816417541e-17	2255.1496268648198	1940.81540014178	2354.402801231645	2388.0728226443434	1084.20041338342	1199.4314957124839	1604.32300452967	1535.7154769922142	244.24222986681121	213.57669254456277	308.9695537300027	315.9372442592544	252.91355460556107	248.48009390168687	215.10596714670024	256.0353030623902	249.32883923949655	291.6938878117609	169.122163735316	241.84040847646276	306.1324881983721	275.4580947128692	306.2417670200287	293.91333345685314	498.6710421199081	471.97615886632815	516.8939873298192	558.149827165191	490.47725130017363	538.0893515182584	400.0532866049944	436.76341183183496
ENSMUSG00000031626.19	Sorbs2	-2.2841007734098904	5.164248359444715	448.6238880796002	1.34540129542518e-19	4.5748627012216954e-17	113.08835636709455	115.76813824034714	90.20389889277139	89.29117085373275	51.372655601717796	62.61167540731556	51.8659715709638	48.64897548356859	19.919966934061556	21.547534827733436	17.4446789198615	21.176731211488185	21.79391314833284	19.980124509638564	19.318748039222296	22.730102281920736	23.203410398001928	19.89253564341273	23.394305880718914	24.93200087386214	21.177400943726923	20.96465753375294	22.231780451651623	21.943755665330666	24.20061907126565	22.82440837350119	19.42113587956456	22.155032989523132	23.707888988520228	27.238740678770128	26.822937696368182	19.32693991220929
ENSMUSG00000020475.4	Pgam2	-2.0100251314606346	8.941635001066274	444.5426620349236	1.5302391193638414e-19	5.058453282303214e-17	1103.4091197259618	1256.0555018634282	1419.449051685145	1358.0675992608806	529.8952819737779	634.224740816549	666.3612776860957	640.6332965496838	322.28162973789944	281.045203234679	316.38906273895645	354.4348278778268	323.9040216990276	309.26810907646603	323.98123161832655	318.17854496145276	277.4489574170007	306.79132536451806	301.98116742123244	319.2522275831757	371.58611202247477	380.573137059042	334.44506018827644	331.0265414287098	413.48486298905306	407.53343443082775	419.0588755984916	358.7109179898184	395.5239082451243	342.4040702240092	307.755724593889	311.6892897245331
ENSMUSG00000079055.11	Slc8a3	-2.020975409751661	4.374657516488371	444.28640213487535	1.5427153023035616e-19	5.058453282303214e-17	48.74498119271317	49.76302061674623	52.86310038774716	39.38432115097303	15.183374236253124	17.967699017766815	14.940581076849375	13.857586955925598	8.342950857089312	7.197229870738833	7.552000241256498	6.610077950406716	10.41620849001202	10.898249732530125	13.402101307952359	12.308564820587266	16.17338085362588	19.512725893657834	16.48325456790891	17.166295683642783	18.25349943275871	20.047714261898935	17.430361443037206	17.663060904858963	25.906186510573892	24.590582830974494	23.660961318061048	24.16119739408625	21.35333836979733	23.624977404638106	24.490508331466604	23.650071208361368
ENSMUSG00000010492.12	Uckl1os	-2.6266715832950704	3.8938389973218928	442.9131738493383	1.6114464732729882e-19	5.191119323199756e-17	48.86315084408944	49.07186755262476	57.10212258865141	51.41006806730067	25.61914472901707	28.07765779656597	29.597120688359407	26.771678629745622	9.28036106575103	8.654337758679823	9.671859958100427	13.281360326280161	7.852218707855215	8.072777579651945	8.919793178202406	8.577397087517259	5.434255966818295	7.358813901501129	5.203147827460404	5.762970693794363	4.8870925254754445	4.70975407815921	4.761070949718497	4.239134617166151	6.499594836282774	7.291130452646213	7.431091897579867	7.326861303621824	6.454716351326569	4.065483683398527	3.9984503398312823	4.407898576468785
ENSMUSG00000035923.5	Myf6	2.5608671897748523	9.159221952746698	441.1960217590631	1.7020200569168327e-19	5.388360738811531e-17	113.44286532122337	113.63708295930593	106.28724783149634	101.01627409715219	272.0466522448421	322.61779350564035	255.012427581661	307.5204935112851	1149.1243042879698	981.6933234118802	948.8138782640619	1299.6147703605207	587.7946575594475	640.3327176179922	703.4534378829576	631.7681824810837	579.9558729032192	856.6134143534508	856.1759890743241	702.1423655935699	654.1603080467601	768.0650278966187	586.7011244055649	640.2340076220055	581.921171725062	581.6148348033249	479.82970688360797	477.6415773646798	509.43544335092525	518.3943416742388	470.52597384452076	493.13365324244535
ENSMUSG00000117098.2	Gm49909	2.2466193106211425	8.596008485289063	434.8738216529816	2.0852432367307254e-19	6.489701069974505e-17	104.2847173395621	107.70468582559658	117.75754319864903	126.87162996725662	114.12164470198513	116.26452595619028	114.24147735948324	94.17262284516246	485.10978298244027	431.30393483053325	504.61494009705694	532.6009104114745	569.6864797229651	515.7293956760645	562.6641395275116	518.8896368093566	448.7142784029964	673.7350198464679	689.317790424239	572.9046823752878	473.5885047336802	541.4966812694199	458.95916994108387	460.2785871089718	370.8917734236255	379.63693530765966	388.55948615382334	341.0479487757301	397.0259491570682	425.4754534881191	361.06839579163943	377.5534665306148
ENSMUSG00000042529.15	Kcnj12	-2.2924536436876153	3.436142690732317	434.1729731234333	2.133080226451692e-19	6.527936519684328e-17	34.21011407343142	30.698715264728868	34.09919329256804	30.244753494564023	11.95858678784538	11.611437805353484	12.156974716523825	12.619249398162035	8.81165596142017	5.916741120730084	9.892678678605003	9.05825496907587	6.530161476430613	6.660041503212854	7.306162251492423	5.875517004949322	6.684997419498696	7.7386236512560265	7.546550284102875	6.78477400829691	5.806033000351168	6.543640621867221	6.536385541138953	6.732743215499181	8.297355110148223	7.33641697719681	6.656070043231046	8.591617123889876	6.535907751972187	6.549945934364293	6.455831277852591	6.103244182802934
ENSMUSG00000005686.18	Ampd3	3.088373683933867	6.901065382245333	430.637534706351	2.3929100081307154e-19	7.203051404802655e-17	19.084398697268306	22.46247458394795	20.197694016073207	18.51965025114457	46.66984057278984	52.80201243382727	36.30049927036787	40.39339176514483	272.45827714752903	225.14524607912458	232.74293141182306	369.98075194637596	166.17858775603793	189.95245644921027	176.60294031214812	150.2331099878648	130.16336910998106	140.24475009699572	184.25498298922756	132.83443088533107	103.08841327242219	123.24551158510428	118.5829450951073	134.44706359345588	85.64714330364109	91.93164483771312	86.02742583271908	87.83511110413305	84.11429106885944	75.88902875677249	96.79581864341561	104.89950939192542
ENSMUSG00000024052.18	Lpin2	3.2951775549350564	5.2317970532960185	428.5789486091602	2.5595881867656163e-19	7.580509400869396e-17	4.667701229362836	6.681146286507596	5.797486245354347	6.193259661908736	20.513231269038144	22.021692389463507	22.098426003400785	22.879760591060137	59.61928927088541	50.51307344862101	34.403556654612935	65.48873524939988	51.5201696852133	54.37015699895585	70.64117612485926	52.92254002998149	38.29856586138608	42.348787097671014	48.45679656108162	35.43613894694832	43.02312223281801	59.39291647236172	48.82115126406255	53.7372652940768	33.788673865214705	39.21813026081752	36.51720619608266	40.38496170924886	30.040818238878373	31.575256607728555	34.07012893731238	31.533428277815158
ENSMUSG00000046480.7	Scn4b	-2.421351744661157	7.127100115119334	427.0089066552924	2.6950217901657844e-19	7.854919065241926e-17	456.43027844085964	490.7186755262476	541.0987162330723	464.7349895814817	259.0579250220887	253.95015269122234	287.3363463372781	277.91832903522277	70.3526361600621	59.56480426764838	42.088048128172176	58.93986172445989	86.41446812675356	102.1206363825971	89.46687026980905	86.54593661304915	48.994561732583996	53.17336496568558	54.25572467412909	59.50982503662832	53.71624775864463	57.72574688717261	62.660535465362926	60.012846933214924	57.39003951185853	53.30223939605337	54.47947740863768	64.50254683367069	50.41985980092829	35.41488008649383	38.776638191488786	48.02066429941475
